attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,kind,actual_ok,actual_phase,depth,death_step,origin_x,origin_y,heading,observed_turn_bit,horizon,actual_h,actual_clear,actual_bad_kind,actual_first_bad_offset,best_h,best_phase,best_phase_count,actual_is_best,compatible_phase_count,compatible_best_h,compatible_best_phase,compatible_best_phase_count,actual_is_compatible_best,compatible_clear_phase_count,clear_phase_count,any_clear,median_h,compatible_median_h,min_h
1:7,1,1,307906,4692330403214779697,40,56648,0.18397822712126427,pre_onset_lock,0,97,52,56700,-36,18,0,1,1600,52,0,frontier_black_collision,52,52,97,1,1,11,52,97,1,1,0,0,0,0.5,2,0
1:8,1,1,307906,4692330403214779697,40,70168,0.22788773197014672,pre_onset_lock,0,0,45,70213,32,-16,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:8,1,1,307906,4692330403214779697,40,70168,0.22788773197014672,pre_onset_lock,0,0,45,70213,32,-16,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:8,1,1,307906,4692330403214779697,40,70168,0.22788773197014672,pre_onset_lock,0,0,45,70213,32,-16,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:9,1,1,307906,4692330403214779697,40,77526,0.2517846355705962,pre_onset_lock,0,24,77,77603,-27,-13,0,0,208,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
1:9,1,1,307906,4692330403214779697,40,77526,0.2517846355705962,pre_onset_lock,0,24,77,77603,-27,-13,0,0,512,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
1:9,1,1,307906,4692330403214779697,40,77526,0.2517846355705962,pre_onset_lock,0,24,77,77603,-27,-13,0,0,1600,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
1:10,1,1,307906,4692330403214779697,40,91298,0.296512572018733,pre_onset_lock,0,0,77,91375,3,41,2,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
1:10,1,1,307906,4692330403214779697,40,91298,0.296512572018733,pre_onset_lock,0,0,77,91375,3,41,2,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
1:10,1,1,307906,4692330403214779697,40,91298,0.296512572018733,pre_onset_lock,0,0,77,91375,3,41,2,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
1:11,1,1,307906,4692330403214779697,40,95519,0.3102213013062428,pre_onset_lock,0,0,45,95564,44,27,1,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:11,1,1,307906,4692330403214779697,40,95519,0.3102213013062428,pre_onset_lock,0,0,45,95564,44,27,1,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:11,1,1,307906,4692330403214779697,40,95519,0.3102213013062428,pre_onset_lock,0,0,45,95564,44,27,1,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:12,1,1,307906,4692330403214779697,80,99689,0.3237643956272369,pre_onset_lock,0,103,134,99823,-29,-12,3,1,208,134,0,frontier_black_collision,134,134,103,1,1,11,134,103,1,1,0,0,0,0.5,2,0
1:12,1,1,307906,4692330403214779697,80,99689,0.3237643956272369,pre_onset_lock,0,103,134,99823,-29,-12,3,1,512,134,0,frontier_black_collision,134,134,103,1,1,11,134,103,1,1,0,0,0,0.5,2,0
1:12,1,1,307906,4692330403214779697,80,99689,0.3237643956272369,pre_onset_lock,0,103,134,99823,-29,-12,3,1,1600,134,0,frontier_black_collision,134,134,103,1,1,11,134,103,1,1,0,0,0,0.5,2,0
1:13,1,1,307906,4692330403214779697,40,114532,0.3719706663722045,pre_onset_lock,0,0,76,114608,-28,36,2,0,208,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:13,1,1,307906,4692330403214779697,40,114532,0.3719706663722045,pre_onset_lock,0,0,76,114608,-28,36,2,0,512,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:13,1,1,307906,4692330403214779697,40,114532,0.3719706663722045,pre_onset_lock,0,0,76,114608,-28,36,2,0,1600,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:14,1,1,307906,4692330403214779697,40,151696,0.49266984079556747,pre_onset_lock,0,30,46,151742,-8,52,0,1,208,46,0,missing_black,46,46,30,1,1,11,46,30,1,1,0,0,0,0.5,2,0
1:14,1,1,307906,4692330403214779697,40,151696,0.49266984079556747,pre_onset_lock,0,30,46,151742,-8,52,0,1,512,46,0,missing_black,46,46,30,1,1,11,46,30,1,1,0,0,0,0.5,2,0
1:14,1,1,307906,4692330403214779697,40,151696,0.49266984079556747,pre_onset_lock,0,30,46,151742,-8,52,0,1,1600,46,0,missing_black,46,46,30,1,1,11,46,30,1,1,0,0,0,0.5,2,0
1:15,1,1,307906,4692330403214779697,40,159628,0.5184309497054296,pre_onset_lock,0,0,45,159673,52,-28,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:15,1,1,307906,4692330403214779697,40,159628,0.5184309497054296,pre_onset_lock,0,0,45,159673,52,-28,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:15,1,1,307906,4692330403214779697,40,159628,0.5184309497054296,pre_onset_lock,0,0,45,159673,52,-28,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:16,1,1,307906,4692330403214779697,40,163126,0.5297915597617455,pre_onset_lock,0,0,45,163171,73,-37,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:16,1,1,307906,4692330403214779697,40,163126,0.5297915597617455,pre_onset_lock,0,0,45,163171,73,-37,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:16,1,1,307906,4692330403214779697,40,163126,0.5297915597617455,pre_onset_lock,0,0,45,163171,73,-37,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:17,1,1,307906,4692330403214779697,80,164567,0.5344715595019259,pre_onset_lock,0,0,160,164727,58,-39,3,0,208,160,0,frontier_black_collision,160,160,0,1,1,11,160,0,1,1,0,0,0,0.5,2,0
1:17,1,1,307906,4692330403214779697,80,164567,0.5344715595019259,pre_onset_lock,0,0,160,164727,58,-39,3,0,512,160,0,frontier_black_collision,160,160,0,1,1,11,160,0,1,1,0,0,0,0.5,2,0
1:17,1,1,307906,4692330403214779697,80,164567,0.5344715595019259,pre_onset_lock,0,0,160,164727,58,-39,3,0,1600,160,0,frontier_black_collision,160,160,0,1,1,11,160,0,1,1,0,0,0,0.5,2,0
1:18,1,1,307906,4692330403214779697,40,183333,0.5954187316908407,pre_onset_lock,0,0,45,183378,-43,2,3,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:18,1,1,307906,4692330403214779697,40,183333,0.5954187316908407,pre_onset_lock,0,0,45,183378,-43,2,3,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:18,1,1,307906,4692330403214779697,40,183333,0.5954187316908407,pre_onset_lock,0,0,45,183378,-43,2,3,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:19,1,1,307906,4692330403214779697,40,187536,0.6090690015784038,pre_onset_lock,0,102,79,187615,-8,50,2,0,208,79,0,missing_black,79,79,102,1,1,11,79,102,1,1,0,0,0,0.5,2,0
1:19,1,1,307906,4692330403214779697,40,187536,0.6090690015784038,pre_onset_lock,0,102,79,187615,-8,50,2,0,512,79,0,missing_black,79,79,102,1,1,11,79,102,1,1,0,0,0,0.5,2,0
1:19,1,1,307906,4692330403214779697,40,187536,0.6090690015784038,pre_onset_lock,0,102,79,187615,-8,50,2,0,1600,79,0,missing_black,79,79,102,1,1,11,79,102,1,1,0,0,0,0.5,2,0
1:20,1,1,307906,4692330403214779697,40,222006,0.7210187524764051,pre_onset_lock,0,31,46,222052,3,-63,0,0,208,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
1:20,1,1,307906,4692330403214779697,40,222006,0.7210187524764051,pre_onset_lock,0,31,46,222052,3,-63,0,0,512,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
1:20,1,1,307906,4692330403214779697,40,222006,0.7210187524764051,pre_onset_lock,0,31,46,222052,3,-63,0,0,1600,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
1:21,1,1,307906,4692330403214779697,40,229701,0.7460101459536352,pre_onset_lock,0,0,76,229777,77,-28,1,0,208,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:21,1,1,307906,4692330403214779697,40,229701,0.7460101459536352,pre_onset_lock,0,0,76,229777,77,-28,1,0,512,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:21,1,1,307906,4692330403214779697,40,229701,0.7460101459536352,pre_onset_lock,0,0,76,229777,77,-28,1,0,1600,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
1:22,1,1,307906,4692330403214779697,40,272646,0.8854845309932252,pre_onset_lock,0,0,45,272691,21,-63,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:22,1,1,307906,4692330403214779697,40,272646,0.8854845309932252,pre_onset_lock,0,0,45,272691,21,-63,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:22,1,1,307906,4692330403214779697,40,272646,0.8854845309932252,pre_onset_lock,0,0,45,272691,21,-63,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
1:23,1,1,307906,4692330403214779697,40,278927,0.9058836138301949,pre_onset_lock,0,30,71,278998,-30,51,1,1,208,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
1:23,1,1,307906,4692330403214779697,40,278927,0.9058836138301949,pre_onset_lock,0,30,71,278998,-30,51,1,1,512,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
1:23,1,1,307906,4692330403214779697,40,278927,0.9058836138301949,pre_onset_lock,0,30,71,278998,-30,51,1,1,1600,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
1:24,1,1,307906,4692330403214779697,80,287881,0.9349639175592551,pre_onset_lock,0,30,87,287968,41,-56,3,1,208,87,0,frontier_black_collision,87,87,30,1,1,11,87,30,1,1,0,0,0,0.5,2,0
1:24,1,1,307906,4692330403214779697,80,287881,0.9349639175592551,pre_onset_lock,0,30,87,287968,41,-56,3,1,512,87,0,frontier_black_collision,87,87,30,1,1,11,87,30,1,1,0,0,0,0.5,2,0
1:24,1,1,307906,4692330403214779697,80,287881,0.9349639175592551,pre_onset_lock,0,30,87,287968,41,-56,3,1,1600,87,0,frontier_black_collision,87,87,30,1,1,11,87,30,1,1,0,0,0,0.5,2,0
1:25,1,1,307906,4692330403214779697,80,293812,0.954226289841705,pre_onset_lock,0,103,298,294110,84,-4,0,1,208,209,1,,,209,103,1,1,11,209,103,1,1,1,1,1,0.5,2,0
1:25,1,1,307906,4692330403214779697,80,293812,0.954226289841705,pre_onset_lock,0,103,298,294110,84,-4,0,1,512,298,0,frontier_black_collision,298,298,103,1,1,11,298,103,1,1,0,0,0,0.5,2,0
1:25,1,1,307906,4692330403214779697,80,293812,0.954226289841705,pre_onset_lock,0,103,298,294110,84,-4,0,1,1600,298,0,frontier_black_collision,298,298,103,1,1,11,298,103,1,1,0,0,0,0.5,2,0
1:26,1,1,307906,4692330403214779697,40,295238,0.9588575734152631,pre_onset_lock,0,25,76,295314,87,-37,0,1,208,76,0,missing_black,76,76,25,1,1,11,76,25,1,1,0,0,0,0.5,2,0
1:26,1,1,307906,4692330403214779697,40,295238,0.9588575734152631,pre_onset_lock,0,25,76,295314,87,-37,0,1,512,76,0,missing_black,76,76,25,1,1,11,76,25,1,1,0,0,0,0.5,2,0
1:26,1,1,307906,4692330403214779697,40,295238,0.9588575734152631,pre_onset_lock,0,25,76,295314,87,-37,0,1,1600,76,0,missing_black,76,76,25,1,1,11,76,25,1,1,0,0,0,0.5,2,0
1:27,1,1,307906,4692330403214779697,40,307677,0.9992562665228999,pre_onset_lock,0,103,45,307722,13,64,1,1,208,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
1:27,1,1,307906,4692330403214779697,40,307677,0.9992562665228999,pre_onset_lock,0,103,45,307722,13,64,1,1,512,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
1:27,1,1,307906,4692330403214779697,40,307677,0.9992562665228999,pre_onset_lock,0,103,45,307722,13,64,1,1,1600,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
1:28,1,1,307906,4692330403214779697,0,307906,1.0,entry,1,0,1600,,21,65,2,0,208,209,1,,,209,0,1,1,11,209,0,1,1,1,1,1,0.5,2,0
1:28,1,1,307906,4692330403214779697,0,307906,1.0,entry,1,0,1600,,21,65,2,0,512,513,1,,,513,0,1,1,11,513,0,1,1,1,1,1,0.5,2,0
1:28,1,1,307906,4692330403214779697,0,307906,1.0,entry,1,0,1600,,21,65,2,0,1600,1601,1,,,1601,0,1,1,11,1601,0,1,1,1,1,1,0.5,2,0
2:0,2,2,302092,694356338346996168,40,776,0.002568753889543583,pre_onset_lock,0,24,52,828,-2,-10,0,0,208,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
2:0,2,2,302092,694356338346996168,40,776,0.002568753889543583,pre_onset_lock,0,24,52,828,-2,-10,0,0,512,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
2:0,2,2,302092,694356338346996168,40,776,0.002568753889543583,pre_onset_lock,0,24,52,828,-2,-10,0,0,1600,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
2:1,2,2,302092,694356338346996168,40,10186,0.03371820505011718,pre_onset_lock,0,30,47,10233,13,7,0,1,208,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:1,2,2,302092,694356338346996168,40,10186,0.03371820505011718,pre_onset_lock,0,30,47,10233,13,7,0,1,512,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:1,2,2,302092,694356338346996168,40,10186,0.03371820505011718,pre_onset_lock,0,30,47,10233,13,7,0,1,1600,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:2,2,2,302092,694356338346996168,40,14638,0.04845543741641619,pre_onset_lock,0,0,45,14683,-17,15,2,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:2,2,2,302092,694356338346996168,40,14638,0.04845543741641619,pre_onset_lock,0,0,45,14683,-17,15,2,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:2,2,2,302092,694356338346996168,40,14638,0.04845543741641619,pre_onset_lock,0,0,45,14683,-17,15,2,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:3,2,2,302092,694356338346996168,40,31743,0.10507726123167777,pre_onset_lock,0,103,45,31788,14,9,1,1,208,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:3,2,2,302092,694356338346996168,40,31743,0.10507726123167777,pre_onset_lock,0,103,45,31788,14,9,1,1,512,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:3,2,2,302092,694356338346996168,40,31743,0.10507726123167777,pre_onset_lock,0,103,45,31788,14,9,1,1,1600,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:4,2,2,302092,694356338346996168,40,50185,0.16612488910662976,pre_onset_lock,0,0,43,50228,-11,26,1,0,208,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
2:4,2,2,302092,694356338346996168,40,50185,0.16612488910662976,pre_onset_lock,0,0,43,50228,-11,26,1,0,512,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
2:4,2,2,302092,694356338346996168,40,50185,0.16612488910662976,pre_onset_lock,0,0,43,50228,-11,26,1,0,1600,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
2:5,2,2,302092,694356338346996168,40,53946,0.17857473882128624,pre_onset_lock,0,103,46,53992,-31,-5,2,1,208,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:5,2,2,302092,694356338346996168,40,53946,0.17857473882128624,pre_onset_lock,0,103,46,53992,-31,-5,2,1,512,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:5,2,2,302092,694356338346996168,40,53946,0.17857473882128624,pre_onset_lock,0,103,46,53992,-31,-5,2,1,1600,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:6,2,2,302092,694356338346996168,40,62974,0.20845967453623399,pre_onset_lock,0,103,46,63020,-33,-23,2,1,208,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:6,2,2,302092,694356338346996168,40,62974,0.20845967453623399,pre_onset_lock,0,103,46,63020,-33,-23,2,1,512,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:6,2,2,302092,694356338346996168,40,62974,0.20845967453623399,pre_onset_lock,0,103,46,63020,-33,-23,2,1,1600,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
2:7,2,2,302092,694356338346996168,40,67291,0.222750023171749,pre_onset_lock,0,101,74,67365,-50,5,3,0,208,74,0,frontier_black_collision,74,74,101,1,1,11,74,101,1,1,0,0,0,0.5,1,0
2:7,2,2,302092,694356338346996168,40,67291,0.222750023171749,pre_onset_lock,0,101,74,67365,-50,5,3,0,512,74,0,frontier_black_collision,74,74,101,1,1,11,74,101,1,1,0,0,0,0.5,1,0
2:7,2,2,302092,694356338346996168,40,67291,0.222750023171749,pre_onset_lock,0,101,74,67365,-50,5,3,0,1600,74,0,frontier_black_collision,74,74,101,1,1,11,74,101,1,1,0,0,0,0.5,1,0
2:8,2,2,302092,694356338346996168,40,68667,0.22730492697588814,pre_onset_lock,0,103,44,68711,-38,25,1,1,208,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:8,2,2,302092,694356338346996168,40,68667,0.22730492697588814,pre_onset_lock,0,103,44,68711,-38,25,1,1,512,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:8,2,2,302092,694356338346996168,40,68667,0.22730492697588814,pre_onset_lock,0,103,44,68711,-38,25,1,1,1600,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:9,2,2,302092,694356338346996168,80,71912,0.23804668776399243,pre_onset_lock,0,24,95,72007,-32,-28,0,0,208,95,0,frontier_black_collision,95,95,24,1,1,11,95,24,1,1,0,0,0,0.5,2,0
2:9,2,2,302092,694356338346996168,80,71912,0.23804668776399243,pre_onset_lock,0,24,95,72007,-32,-28,0,0,512,95,0,frontier_black_collision,95,95,24,1,1,11,95,24,1,1,0,0,0,0.5,2,0
2:9,2,2,302092,694356338346996168,80,71912,0.23804668776399243,pre_onset_lock,0,24,95,72007,-32,-28,0,0,1600,95,0,frontier_black_collision,95,95,24,1,1,11,95,24,1,1,0,0,0,0.5,2,0
2:10,2,2,302092,694356338346996168,40,97711,0.3234478238417436,pre_onset_lock,0,25,73,97784,-50,-13,3,1,208,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:10,2,2,302092,694356338346996168,40,97711,0.3234478238417436,pre_onset_lock,0,25,73,97784,-50,-13,3,1,512,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:10,2,2,302092,694356338346996168,40,97711,0.3234478238417436,pre_onset_lock,0,25,73,97784,-50,-13,3,1,1600,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:11,2,2,302092,694356338346996168,40,101113,0.33470929385750037,pre_onset_lock,0,103,44,101157,13,-44,3,1,208,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:11,2,2,302092,694356338346996168,40,101113,0.33470929385750037,pre_onset_lock,0,103,44,101157,13,-44,3,1,512,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:11,2,2,302092,694356338346996168,40,101113,0.33470929385750037,pre_onset_lock,0,103,44,101157,13,-44,3,1,1600,44,0,frontier_black_collision,44,44,103,1,1,11,44,103,1,1,0,0,0,0.5,2,0
2:12,2,2,302092,694356338346996168,40,111233,0.36820902241701203,pre_onset_lock,0,31,40,111273,41,-46,1,0,208,40,0,frontier_black_collision,40,40,31,1,1,11,40,31,1,1,0,0,0,0.5,2,0
2:12,2,2,302092,694356338346996168,40,111233,0.36820902241701203,pre_onset_lock,0,31,40,111273,41,-46,1,0,512,40,0,frontier_black_collision,40,40,31,1,1,11,40,31,1,1,0,0,0,0.5,2,0
2:12,2,2,302092,694356338346996168,40,111233,0.36820902241701203,pre_onset_lock,0,31,40,111273,41,-46,1,0,1600,40,0,frontier_black_collision,40,40,31,1,1,11,40,31,1,1,0,0,0,0.5,2,0
2:13,2,2,302092,694356338346996168,40,111302,0.3684374296571905,pre_onset_lock,0,24,46,111348,45,-47,2,0,208,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
2:13,2,2,302092,694356338346996168,40,111302,0.3684374296571905,pre_onset_lock,0,24,46,111348,45,-47,2,0,512,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
2:13,2,2,302092,694356338346996168,40,111302,0.3684374296571905,pre_onset_lock,0,24,46,111348,45,-47,2,0,1600,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
2:14,2,2,302092,694356338346996168,40,112271,0.3716450617692623,pre_onset_lock,0,0,55,112326,18,-59,3,0,208,55,0,frontier_black_collision,55,55,0,1,1,11,55,0,1,1,0,0,0,0.5,2,0
2:14,2,2,302092,694356338346996168,40,112271,0.3716450617692623,pre_onset_lock,0,0,55,112326,18,-59,3,0,512,55,0,frontier_black_collision,55,55,0,1,1,11,55,0,1,1,0,0,0,0.5,2,0
2:14,2,2,302092,694356338346996168,40,112271,0.3716450617692623,pre_onset_lock,0,0,55,112326,18,-59,3,0,1600,55,0,frontier_black_collision,55,55,0,1,1,11,55,0,1,1,0,0,0,0.5,2,0
2:15,2,2,302092,694356338346996168,40,120431,0.39865670060776187,pre_onset_lock,0,30,47,120478,-44,-23,1,1,208,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:15,2,2,302092,694356338346996168,40,120431,0.39865670060776187,pre_onset_lock,0,30,47,120478,-44,-23,1,1,512,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:15,2,2,302092,694356338346996168,40,120431,0.39865670060776187,pre_onset_lock,0,30,47,120478,-44,-23,1,1,1600,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
2:16,2,2,302092,694356338346996168,80,121818,0.40324801716033526,pre_onset_lock,0,102,100,121918,29,23,2,0,208,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
2:16,2,2,302092,694356338346996168,80,121818,0.40324801716033526,pre_onset_lock,0,102,100,121918,29,23,2,0,512,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
2:16,2,2,302092,694356338346996168,80,121818,0.40324801716033526,pre_onset_lock,0,102,100,121918,29,23,2,0,1600,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
2:17,2,2,302092,694356338346996168,40,122159,0.40437681236179707,pre_onset_lock,0,31,70,122229,36,23,1,0,208,70,0,missing_black,70,70,31,1,1,11,70,31,1,1,0,0,0,0.5,2,0
2:17,2,2,302092,694356338346996168,40,122159,0.40437681236179707,pre_onset_lock,0,31,70,122229,36,23,1,0,512,70,0,missing_black,70,70,31,1,1,11,70,31,1,1,0,0,0,0.5,2,0
2:17,2,2,302092,694356338346996168,40,122159,0.40437681236179707,pre_onset_lock,0,31,70,122229,36,23,1,0,1600,70,0,missing_black,70,70,31,1,1,11,70,31,1,1,0,0,0,0.5,2,0
2:18,2,2,302092,694356338346996168,40,140293,0.46440488328059004,pre_onset_lock,0,0,77,140370,-67,-10,3,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:18,2,2,302092,694356338346996168,40,140293,0.46440488328059004,pre_onset_lock,0,0,77,140370,-67,-10,3,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:18,2,2,302092,694356338346996168,40,140293,0.46440488328059004,pre_onset_lock,0,0,77,140370,-67,-10,3,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:19,2,2,302092,694356338346996168,80,162342,0.537392582392119,pre_onset_lock,0,0,150,162492,-53,15,2,0,208,150,0,frontier_black_collision,150,150,0,1,1,11,150,0,1,1,0,0,0,0.5,2,0
2:19,2,2,302092,694356338346996168,80,162342,0.537392582392119,pre_onset_lock,0,0,150,162492,-53,15,2,0,512,150,0,frontier_black_collision,150,150,0,1,1,11,150,0,1,1,0,0,0,0.5,2,0
2:19,2,2,302092,694356338346996168,80,162342,0.537392582392119,pre_onset_lock,0,0,150,162492,-53,15,2,0,1600,150,0,frontier_black_collision,150,150,0,1,1,11,150,0,1,1,0,0,0,0.5,2,0
2:20,2,2,302092,694356338346996168,40,170122,0.563146326284708,pre_onset_lock,0,0,77,170199,15,43,2,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:20,2,2,302092,694356338346996168,40,170122,0.563146326284708,pre_onset_lock,0,0,77,170199,15,43,2,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:20,2,2,302092,694356338346996168,40,170122,0.563146326284708,pre_onset_lock,0,0,77,170199,15,43,2,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
2:21,2,2,302092,694356338346996168,40,171483,0.5676515763409822,pre_onset_lock,0,31,67,171550,38,25,1,0,208,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
2:21,2,2,302092,694356338346996168,40,171483,0.5676515763409822,pre_onset_lock,0,31,67,171550,38,25,1,0,512,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
