attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,actual_phase,depth,first_bad_offset,depth_minus_offset,eval_phase,bad_kind,rel_x,rel_y,l1,linf,period_index,offset_mod_period,phase_drift_x,phase_drift_y,comoving_rel_x,comoving_rel_y,comoving_l1,comoving_linf,linear_linf_residual,required_black,actual_black,origin_x,origin_y,heading,abs_x,abs_y,depth_bin,physical_key,is_physical_first
17:8,17,17,260282,421234894265933870,40,86406,0.33197070869287926,102,45,45,0,102,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,35,-17,0,30,-19,40-77,17:86406:102:35:-17:0:45:-5:-2:frontier_black_collision:0:1,1
17:9,17,17,260282,421234894265933870,80,91743,0.3524753920747497,102,100,100,0,102,missing_black,-4,0,4,4,0,100,-2,-2,-4,0,4,4,2.0769230769230766,1,0,28,-27,1,28,-31,78-103,17:91743:102:28:-27:1:100:-4:0:missing_black:1:0,1
17:10,17,17,260282,421234894265933870,40,101758,0.39095288955824836,102,73,73,0,102,frontier_black_collision,-9,-2,11,9,0,73,-2,-2,-9,-2,11,9,7.596153846153847,0,1,27,35,2,36,37,40-77,17:101758:102:27:35:2:73:-9:-2:frontier_black_collision:0:1,1
17:11,17,17,260282,421234894265933870,40,116276,0.4467308534589407,24,77,77,0,24,missing_black,-1,2,3,2,0,77,-2,-2,-1,2,3,2,0.5192307692307692,1,0,-54,-44,0,-55,-42,40-77,17:116276:24:-54:-44:0:77:-1:2:missing_black:1:0,1
17:12,17,17,260282,421234894265933870,40,117455,0.4512605558586456,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-60,5,3,-62,10,40-77,17:117455:0:-60:5:3:45:-5:-2:frontier_black_collision:0:1,1
17:13,17,17,260282,421234894265933870,40,124036,0.47654467078015383,24,53,53,0,24,missing_black,-5,2,7,5,0,53,-2,-2,-5,2,7,5,3.980769230769231,1,0,44,32,2,49,30,40-77,17:124036:24:44:32:2:53:-5:2:missing_black:1:0,1
17:14,17,17,260282,421234894265933870,40,142271,0.5466032994982365,99,76,76,0,99,frontier_black_collision,-4,8,12,8,0,76,-2,2,-4,8,12,8,6.538461538461538,0,1,30,35,3,38,39,40-77,17:142271:99:30:35:3:76:-4:8:frontier_black_collision:0:1,1
17:15,17,17,260282,421234894265933870,40,142415,0.547156545592857,103,44,44,0,103,frontier_black_collision,2,-4,6,4,0,44,2,-2,2,-4,6,4,3.1538461538461537,0,1,42,31,1,46,33,40-77,17:142415:103:42:31:1:44:2:-4:frontier_black_collision:0:1,1
17:16,17,17,260282,421234894265933870,40,143784,0.5524162254785194,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,46,-22,0,40,-22,40-77,17:143784:0:46:-22:0:76:-6:0:missing_black:1:0,1
17:17,17,17,260282,421234894265933870,40,143895,0.5528426860097894,99,76,76,0,99,frontier_black_collision,-4,8,12,8,0,76,-2,2,-4,8,12,8,6.538461538461538,0,1,44,-21,1,36,-25,40-77,17:143895:99:44:-21:1:76:-4:8:frontier_black_collision:0:1,1
17:18,17,17,260282,421234894265933870,40,162069,0.622666953535012,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,5,-42,3,2,-46,40-77,17:162069:30:5:-42:3:47:4:-3:missing_black:1:0,1
17:19,17,17,260282,421234894265933870,40,176889,0.6796051974397,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-65,-40,3,-66,-32,40-77,17:176889:0:-65:-40:3:71:-8:-1:frontier_black_collision:0:1,1
17:20,17,17,260282,421234894265933870,40,177738,0.6828670442058997,26,44,44,0,26,frontier_black_collision,-6,2,8,6,0,44,-2,-2,-6,2,8,6,5.153846153846154,0,1,-47,-39,0,-53,-37,40-77,17:177738:26:-47:-39:0:44:-6:2:frontier_black_collision:0:1,1
17:21,17,17,260282,421234894265933870,40,197638,0.7593225808930314,30,68,68,0,30,missing_black,2,-4,6,4,0,68,2,2,2,-4,6,4,2.6923076923076925,1,0,-61,-51,2,-63,-47,40-77,17:197638:30:-61:-51:2:68:2:-4:missing_black:1:0,1
17:22,17,17,260282,421234894265933870,40,230603,0.8859736747066643,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,56,1,1,56,-5,40-77,17:230603:0:56:1:1:76:-6:0:missing_black:1:0,1
17:23,17,17,260282,421234894265933870,80,234743,0.9018794999270022,100,81,81,0,100,missing_black,-5,-2,7,5,0,81,-2,-2,-5,-2,7,5,3.4423076923076925,1,0,56,-1,1,58,-6,78-103,17:234743:100:56:-1:1:81:-5:-2:missing_black:1:0,1
17:24,17,17,260282,421234894265933870,40,238118,0.9148462052696691,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,55,-33,0,50,-33,40-77,17:238118:0:55:-33:0:77:-5:0:missing_black:1:0,1
17:25,17,17,260282,421234894265933870,40,240579,0.9243013347062032,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,58,-31,1,59,-38,40-77,17:240579:0:58:-31:1:70:-7:-1:frontier_black_collision:0:1,1
17:26,17,17,260282,421234894265933870,40,240709,0.924800792986069,90,59,59,0,90,frontier_black_collision,0,-3,3,3,0,59,-2,-2,0,-3,3,3,1.8653846153846154,0,1,59,-38,1,62,-38,40-77,17:240709:90:59:-38:1:59:0:-3:frontier_black_collision:0:1,1
18:0,18,18,257885,2535352621422342788,40,18128,0.07029489888903968,24,46,46,0,24,frontier_black_collision,-7,1,8,7,0,46,-2,-2,-7,1,8,7,6.115384615384615,0,1,12,-18,0,5,-17,40-77,18:18128:24:12:-18:0:46:-7:1:frontier_black_collision:0:1,1
18:1,18,18,257885,2535352621422342788,40,20967,0.08130368187370339,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,26,-5,1,26,-11,40-77,18:20967:0:26:-5:1:76:-6:0:missing_black:1:0,1
18:2,18,18,257885,2535352621422342788,40,21107,0.0818465595129612,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,28,-7,1,28,-12,40-77,18:21107:0:28:-7:1:77:-5:0:missing_black:1:0,1
18:3,18,18,257885,2535352621422342788,40,21419,0.08305640110902146,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,18,-19,3,17,-15,40-77,18:21419:0:18:-19:3:43:-4:-1:frontier_black_collision:0:1,1
18:4,18,18,257885,2535352621422342788,40,31170,0.12086782868332784,25,45,45,0,25,frontier_black_collision,-1,-6,7,6,0,45,2,-2,-1,-6,7,6,5.134615384615385,0,1,-27,1,2,-26,7,40-77,18:31170:25:-27:1:2:45:-1:-6:frontier_black_collision:0:1,1
18:5,18,18,257885,2535352621422342788,40,35400,0.1372704887837602,24,76,76,0,24,frontier_black_collision,-2,2,4,2,0,76,-2,-2,-2,2,4,2,0.5384615384615385,0,1,-22,-24,0,-24,-22,40-77,18:35400:24:-22:-24:0:76:-2:2:frontier_black_collision:0:1,1
18:6,18,18,257885,2535352621422342788,40,46725,0.18118541210229366,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,-31,-20,3,-30,-12,40-77,18:46725:24:-31:-20:3:47:-8:1:frontier_black_collision:0:1,1
18:7,18,18,257885,2535352621422342788,40,49789,0.19306667700719313,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-43,-12,3,-43,-7,40-77,18:49789:0:-43:-12:3:77:-5:0:missing_black:1:0,1
18:8,18,18,257885,2535352621422342788,40,51835,0.20100044593520366,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,-20,-9,1,-19,-13,40-77,18:51835:0:-20:-9:1:43:-4:-1:frontier_black_collision:0:1,1
18:9,18,18,257885,2535352621422342788,40,58920,0.22847393217907205,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-40,16,2,-35,18,40-77,18:58920:0:-40:16:2:45:-5:-2:frontier_black_collision:0:1,1
18:10,18,18,257885,2535352621422342788,40,61524,0.23857145626926732,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,0,40,0,3,35,40-77,18:61524:103:0:40:0:46:3:-5:frontier_black_collision:0:1,1
18:11,18,18,257885,2535352621422342788,40,62122,0.2408903193283828,30,46,46,0,30,missing_black,5,-3,8,5,0,46,2,2,5,-3,8,5,4.115384615384615,1,0,13,29,0,18,26,40-77,18:62122:30:13:29:0:46:5:-3:missing_black:1:0,1
18:12,18,18,257885,2535352621422342788,40,75321,0.29207204761812433,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,1,-26,3,-2,-30,40-77,18:75321:30:1:-26:3:47:4:-3:missing_black:1:0,1
18:13,18,18,257885,2535352621422342788,40,78226,0.3033367586327239,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,19,35,0,19,32,40-77,18:78226:30:19:35:0:71:0:-3:missing_black:1:0,1
18:14,18,18,257885,2535352621422342788,40,79175,0.3070166934874072,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,36,13,1,38,8,40-77,18:79175:0:36:13:1:45:-5:-2:frontier_black_collision:0:1,1
18:15,18,18,257885,2535352621422342788,40,131202,0.5087616573278787,24,51,51,0,24,frontier_black_collision,-6,1,7,6,0,51,-2,-2,-6,1,7,6,5.019230769230769,0,1,21,7,0,15,8,40-77,18:131202:24:21:7:0:51:-6:1:frontier_black_collision:0:1,1
18:16,18,18,257885,2535352621422342788,40,136199,0.5281385113519592,0,55,55,0,0,frontier_black_collision,-6,-3,9,6,0,55,-2,-2,-6,-3,9,6,4.9423076923076925,0,1,54,-35,3,51,-29,40-77,18:136199:0:54:-35:3:55:-6:-3:frontier_black_collision:0:1,1
18:17,18,18,257885,2535352621422342788,40,138756,0.5380537836632607,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,56,-38,0,49,-40,40-77,18:138756:0:56:-38:0:61:-7:-2:frontier_black_collision:0:1,1
18:18,18,18,257885,2535352621422342788,40,139028,0.5391085173623902,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,46,-40,0,41,-42,40-77,18:139028:0:46:-40:0:45:-5:-2:frontier_black_collision:0:1,1
18:19,18,18,257885,2535352621422342788,40,139419,0.5406246970548888,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,32,-39,3,29,-43,40-77,18:139419:30:32:-39:3:47:4:-3:missing_black:1:0,1
18:20,18,18,257885,2535352621422342788,40,165720,0.6426120169843147,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,90,24,0,93,19,40-77,18:165720:103:90:24:0:46:3:-5:frontier_black_collision:0:1,1
18:21,18,18,257885,2535352621422342788,40,167905,0.6510847858541599,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,79,-20,1,76,-23,40-77,18:167905:24:79:-20:1:74:-3:3:missing_black:1:0,1
18:22,18,18,257885,2535352621422342788,40,187232,0.7260290439537003,102,40,40,0,102,frontier_black_collision,-4,-4,8,4,0,40,-2,-2,-4,-4,8,4,3.230769230769231,0,1,24,16,2,28,20,40-77,18:187232:102:24:16:2:40:-4:-4:frontier_black_collision:0:1,1
18:23,18,18,257885,2535352621422342788,40,193196,0.749155631386083,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-8,-46,2,-8,-43,40-77,18:193196:30:-8:-46:2:71:0:-3:missing_black:1:0,1
18:24,18,18,257885,2535352621422342788,80,193653,0.7509277391085174,99,82,82,0,99,missing_black,-3,5,8,5,0,82,-2,2,-3,5,8,5,3.4230769230769234,1,0,-9,-42,1,-14,-45,78-103,18:193653:99:-9:-42:1:82:-3:5:missing_black:1:0,1
18:25,18,18,257885,2535352621422342788,40,221771,0.859960835256025,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-40,43,1,-35,46,40-77,18:221771:103:-40:43:1:46:3:-5:frontier_black_collision:0:1,1
18:26,18,18,257885,2535352621422342788,40,224538,0.8706904240262132,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-59,5,2,-59,8,40-77,18:224538:30:-59:5:2:71:0:-3:missing_black:1:0,1
18:27,18,18,257885,2535352621422342788,40,224659,0.8711596254144289,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,-60,11,3,-61,15,40-77,18:224659:0:-60:11:3:43:-4:-1:frontier_black_collision:0:1,1
18:28,18,18,257885,2535352621422342788,40,225959,0.87620063206468,98,44,44,0,98,frontier_black_collision,2,6,8,6,0,44,2,2,2,6,8,6,5.153846153846154,0,1,-60,7,3,-54,5,40-77,18:225959:98:-60:7:3:44:2:6:frontier_black_collision:0:1,1
18:29,18,18,257885,2535352621422342788,40,241506,0.9364871939042596,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-57,3,0,-65,2,40-77,18:241506:0:-57:3:0:71:-8:-1:frontier_black_collision:0:1,1
18:30,18,18,257885,2535352621422342788,40,242929,0.942005157337573,103,72,72,0,103,frontier_black_collision,2,-8,10,8,0,72,2,-2,2,-8,10,8,6.615384615384615,0,1,-59,2,3,-67,0,40-77,18:242929:103:-59:2:3:72:2:-8:frontier_black_collision:0:1,1
18:31,18,18,257885,2535352621422342788,40,245097,0.9504120053512224,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-67,12,3,-69,17,40-77,18:245097:0:-67:12:3:45:-5:-2:frontier_black_collision:0:1,1
19:0,19,19,255436,9980582288230158201,40,1220,0.004776147449850452,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,10,-12,0,5,-12,40-77,19:1220:0:10:-12:0:77:-5:0:missing_black:1:0,1
19:1,19,19,255436,9980582288230158201,40,22009,0.08616248297029393,24,77,77,0,24,missing_black,-1,2,3,2,0,77,-2,-2,-1,2,3,2,0.5192307692307692,1,0,-23,12,3,-21,13,40-77,19:22009:24:-23:12:3:77:-1:2:missing_black:1:0,1
19:2,19,19,255436,9980582288230158201,80,25075,0.09816548959426236,103,100,100,0,103,missing_black,0,-2,2,2,0,100,2,-2,0,-2,2,2,0.07692307692307687,1,0,-2,31,1,0,31,78-103,19:25075:103:-2:31:1:100:0:-2:missing_black:1:0,1
19:3,19,19,255436,9980582288230158201,40,33022,0.1292770008925915,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-27,25,2,-19,26,40-77,19:33022:0:-27:25:2:71:-8:-1:frontier_black_collision:0:1,1
19:4,19,19,255436,9980582288230158201,40,34981,0.13694624093706448,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,19,26,1,19,20,40-77,19:34981:0:19:26:1:76:-6:0:missing_black:1:0,1
19:5,19,19,255436,9980582288230158201,80,35081,0.13733772843295386,92,89,89,0,92,missing_black,1,2,3,2,0,89,2,2,1,2,3,2,0.28846153846153855,1,0,19,20,3,21,19,78-103,19:35081:92:19:20:3:89:1:2:missing_black:1:0,1
19:6,19,19,255436,9980582288230158201,40,36447,0.1426854476268028,21,49,49,0,21,frontier_black_collision,1,-6,7,6,0,49,2,-2,1,-6,7,6,5.0576923076923075,0,1,4,-23,3,-2,-24,40-77,19:36447:21:4:-23:3:49:1:-6:frontier_black_collision:0:1,1
19:7,19,19,255436,9980582288230158201,80,52259,0.20458745047683177,0,488,488,0,0,frontier_black_collision,-16,-10,26,16,4,72,-2,-2,-8,-2,10,8,6.615384615384615,0,1,-20,-29,3,-30,-13,208-511,19:52259:0:-20:-29:3:488:-16:-10:frontier_black_collision:0:1,1
19:8,19,19,255436,9980582288230158201,80,60868,0.2382906089979486,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-12,54,2,-9,53,78-103,19:60868:0:-12:54:2:98:-3:1:missing_black:1:0,1
19:9,19,19,255436,9980582288230158201,40,60975,0.23870950061855023,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,-8,53,1,-6,46,40-77,19:60975:0:-8:53:1:61:-7:-2:frontier_black_collision:0:1,1
19:10,19,19,255436,9980582288230158201,40,77276,0.3025258773234783,101,41,41,0,101,frontier_black_collision,-5,4,9,5,0,41,-2,2,-5,4,9,5,4.211538461538462,0,1,-8,32,2,-3,28,40-77,19:77276:101:-8:32:2:41:-5:4:frontier_black_collision:0:1,1
19:11,19,19,255436,9980582288230158201,40,81351,0.3184789927809706,25,74,74,0,25,missing_black,-3,-1,4,3,0,74,2,-2,-3,-1,4,3,1.5769230769230769,1,0,20,43,1,21,40,40-77,19:81351:25:20:43:1:74:-3:-1:missing_black:1:0,1
19:12,19,19,255436,9980582288230158201,40,85532,0.3348470849841056,24,76,76,0,24,frontier_black_collision,-2,2,4,2,0,76,-2,-2,-2,2,4,2,0.5384615384615385,0,1,6,-42,0,4,-40,40-77,19:85532:24:6:-42:0:76:-2:2:frontier_black_collision:0:1,1
19:13,19,19,255436,9980582288230158201,40,95838,0.37519378631046524,102,73,73,0,102,frontier_black_collision,-9,-2,11,9,0,73,-2,-2,-9,-2,11,9,7.596153846153847,0,1,-9,-33,0,-18,-35,40-77,19:95838:102:-9:-33:0:73:-9:-2:frontier_black_collision:0:1,1
19:14,19,19,255436,9980582288230158201,40,95921,0.3755187209320534,25,45,45,0,25,frontier_black_collision,-1,-6,7,6,0,45,2,-2,-1,-6,7,6,5.134615384615385,0,1,-19,-34,3,-25,-33,40-77,19:95921:25:-19:-34:3:45:-1:-6:frontier_black_collision:0:1,1
19:15,19,19,255436,9980582288230158201,40,96671,0.3784548771512238,26,45,45,0,26,frontier_black_collision,-7,2,9,7,0,45,-2,-2,-7,2,9,7,6.134615384615385,0,1,-18,-15,1,-20,-22,40-77,19:96671:26:-18:-15:1:45:-7:2:frontier_black_collision:0:1,1
19:16,19,19,255436,9980582288230158201,40,100327,0.39276766000093954,102,63,63,0,102,frontier_black_collision,-8,-3,11,8,0,63,-2,-2,-8,-3,11,8,6.788461538461538,0,1,-32,-25,3,-35,-17,40-77,19:100327:102:-32:-25:3:63:-8:-3:frontier_black_collision:0:1,1
19:17,19,19,255436,9980582288230158201,40,101436,0.3971092563303528,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-20,-34,0,-25,-36,40-77,19:101436:0:-20:-34:0:45:-5:-2:frontier_black_collision:0:1,1
19:18,19,19,255436,9980582288230158201,40,102236,0.40024115629746787,100,75,75,0,100,frontier_black_collision,-8,-3,11,8,0,75,-2,-2,-8,-3,11,8,6.5576923076923075,0,1,-12,-34,0,-20,-37,40-77,19:102236:100:-12:-34:0:75:-8:-3:frontier_black_collision:0:1,1
19:19,19,19,255436,9980582288230158201,40,104638,0.4096446859487308,25,56,56,0,25,missing_black,-2,-2,4,2,0,56,2,-2,-2,-2,4,2,0.9230769230769231,1,0,37,-21,0,35,-23,40-77,19:104638:25:37:-21:0:56:-2:-2:missing_black:1:0,1
19:20,19,19,255436,9980582288230158201,40,134368,0.5260339184766438,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-10,74,2,-5,74,40-77,19:134368:0:-10:74:2:77:-5:0:missing_black:1:0,1
19:21,19,19,255436,9980582288230158201,40,158705,0.6213102303512426,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,39,10,1,40,2,40-77,19:158705:0:39:10:1:71:-8:-1:frontier_black_collision:0:1,1
19:22,19,19,255436,9980582288230158201,40,161543,0.6324206454845832,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,28,27,1,30,23,40-77,19:161543:0:28:27:1:44:-4:-2:missing_black:1:0,1
19:23,19,19,255436,9980582288230158201,40,163334,0.639432186535962,24,77,77,0,24,missing_black,-1,2,3,2,0,77,-2,-2,-1,2,3,2,0.5192307692307692,1,0,37,15,2,38,13,40-77,19:163334:24:37:15:2:77:-1:2:missing_black:1:0,1
19:24,19,19,255436,9980582288230158201,40,198211,0.7759712804773016,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-48,69,1,-43,72,40-77,19:198211:103:-48:69:1:46:3:-5:frontier_black_collision:0:1,1
19:25,19,19,255436,9980582288230158201,40,201941,0.7905737640739755,102,40,40,0,102,frontier_black_collision,-4,-4,8,4,0,40,-2,-2,-4,-4,8,4,3.230769230769231,0,1,-1,54,1,3,50,40-77,19:201941:102:-1:54:1:40:-4:-4:frontier_black_collision:0:1,1
19:26,19,19,255436,9980582288230158201,40,239033,0.9357843060492648,24,46,46,0,24,frontier_black_collision,-7,1,8,7,0,46,-2,-2,-7,1,8,7,6.115384615384615,0,1,43,-46,1,42,-53,40-77,19:239033:24:43:-46:1:46:-7:1:frontier_black_collision:0:1,1
20:0,20,20,255171,7363838155587417590,40,347,0.0013598723992930232,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,14,11,1,14,6,40-77,20:347:0:14:11:1:77:-5:0:missing_black:1:0,1
20:1,20,20,255171,7363838155587417590,40,4002,0.015683600409137403,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,5,-17,2,5,-14,40-77,20:4002:30:5:-17:2:71:0:-3:missing_black:1:0,1
20:2,20,20,255171,7363838155587417590,80,5573,0.021840256141959707,0,89,89,0,0,frontier_black_collision,-7,0,7,7,0,89,-2,-2,-7,0,7,7,5.288461538461538,0,1,21,14,1,21,7,78-103,20:5573:0:21:14:1:89:-7:0:frontier_black_collision:0:1,1
20:3,20,20,255171,7363838155587417590,80,11098,0.04349240313358493,102,100,100,0,102,missing_black,-4,0,4,4,0,100,-2,-2,-4,0,4,4,2.0769230769230766,1,0,1,29,2,5,29,78-103,20:11098:102:1:29:2:100:-4:0:missing_black:1:0,1
20:4,20,20,255171,7363838155587417590,40,21415,0.08392411363360257,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,22,-19,3,20,-14,40-77,20:21415:0:22:-19:3:45:-5:-2:frontier_black_collision:0:1,1
20:5,20,20,255171,7363838155587417590,40,25678,0.10063055754768371,103,78,78,0,103,missing_black,1,-5,6,5,0,78,2,-2,1,-5,6,5,3.5,1,0,25,-21,0,26,-26,78-103,20:25678:103:25:-21:0:78:1:-5:missing_black:1:0,1
20:6,20,20,255171,7363838155587417590,40,25934,0.10163380634946761,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,27,-27,0,22,-27,40-77,20:25934:0:27:-27:0:77:-5:0:missing_black:1:0,1
20:7,20,20,255171,7363838155587417590,40,39436,0.1545473427623045,102,45,45,0,102,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-4,10,0,-9,8,40-77,20:39436:102:-4:10:0:45:-5:-2:frontier_black_collision:0:1,1
20:8,20,20,255171,7363838155587417590,40,42437,0.16630808359884156,25,74,74,0,25,missing_black,-3,-1,4,3,0,74,2,-2,-3,-1,4,3,1.5769230769230769,1,0,-9,-18,3,-10,-15,40-77,20:42437:25:-9:-18:3:74:-3:-1:missing_black:1:0,1
20:9,20,20,255171,7363838155587417590,40,43010,0.16855363658095943,102,63,63,0,102,frontier_black_collision,-8,-3,11,8,0,63,-2,-2,-8,-3,11,8,6.788461538461538,0,1,3,31,2,11,34,40-77,20:43010:102:3:31:2:63:-8:-3:frontier_black_collision:0:1,1
20:10,20,20,255171,7363838155587417590,40,43105,0.16892593594099642,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,15,34,1,18,38,40-77,20:43105:30:15:34:1:47:4:-3:missing_black:1:0,1
20:11,20,20,255171,7363838155587417590,40,56665,0.2220667709104875,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-21,-20,3,-23,-15,40-77,20:56665:0:-21:-20:3:45:-5:-2:frontier_black_collision:0:1,1
20:12,20,20,255171,7363838155587417590,40,57976,0.227204502078998,102,45,45,0,102,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-12,26,2,-7,28,40-77,20:57976:102:-12:26:2:45:-5:-2:frontier_black_collision:0:1,1
20:13,20,20,255171,7363838155587417590,80,59211,0.23204439375947894,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-20,21,3,-19,24,78-103,20:59211:0:-20:21:3:98:-3:1:missing_black:1:0,1
20:14,20,20,255171,7363838155587417590,40,82220,0.3222152987604391,101,79,79,0,101,missing_black,-2,7,9,7,0,79,-2,2,-2,7,9,7,5.480769230769231,1,0,54,-8,2,56,-15,78-103,20:82220:101:54:-8:2:79:-2:7:missing_black:1:0,1
20:15,20,20,255171,7363838155587417590,80,82323,0.32261894964553184,92,89,89,0,92,missing_black,1,2,3,2,0,89,2,2,1,2,3,2,0.28846153846153855,1,0,56,-15,3,58,-16,78-103,20:82323:92:56:-15:3:89:1:2:missing_black:1:0,1
20:16,20,20,255171,7363838155587417590,40,94533,0.37046921476186556,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,29,-42,3,28,-34,40-77,20:94533:0:29:-42:3:71:-8:-1:frontier_black_collision:0:1,1
20:17,20,20,255171,7363838155587417590,40,110528,0.4331526701701996,24,52,52,0,24,missing_black,-6,2,8,6,0,52,-2,-2,-6,2,8,6,5.0,1,0,-20,32,2,-14,30,40-77,20:110528:24:-20:32:2:52:-6:2:missing_black:1:0,1
20:18,20,20,255171,7363838155587417590,40,113810,0.4460146333243198,25,64,64,0,25,frontier_black_collision,-2,-6,8,6,0,64,2,-2,-2,-6,8,6,4.769230769230769,0,1,-37,21,2,-35,27,40-77,20:113810:25:-37:21:2:64:-2:-6:frontier_black_collision:0:1,1
