offset,rel_x,rel_y,abs_x,abs_y,required_black,actual_black,ok,bad_kind,attempt_id,idx,lock_index,start,kind,phase,is_first_bad
60,-6,-2,-36,50,0,1,0,frontier_black_collision,20:36,20,36,252284,pre_onset_lock,0,0
61,-7,-2,-35,50,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
62,-7,-3,-35,51,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
70,-7,-1,-35,49,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
71,-8,-1,-34,49,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
72,-8,-2,-34,50,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
75,-6,-1,-36,49,0,1,0,frontier_black_collision,20:36,20,36,252284,pre_onset_lock,0,0
76,-6,0,-36,48,1,1,1,,20:36,20,36,252284,pre_onset_lock,0,0
77,-5,0,-37,48,1,1,1,,20:36,20,36,252284,pre_onset_lock,0,0
80,-4,0,-38,48,1,0,0,missing_black,20:36,20,36,252284,pre_onset_lock,0,0
89,-7,0,-35,48,0,1,0,frontier_black_collision,20:36,20,36,252284,pre_onset_lock,0,0
98,-3,1,-39,47,1,1,1,,20:36,20,36,252284,pre_onset_lock,0,0
99,-2,1,-40,47,1,0,0,missing_black,20:36,20,36,252284,pre_onset_lock,0,0
117,-3,-4,-39,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
118,-3,-5,-39,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
119,-2,-5,-40,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
131,-4,-5,-38,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
132,-4,-6,-38,54,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
133,-3,-6,-39,54,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
136,-4,-4,-38,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
142,-5,-5,-37,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
149,-7,-4,-35,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
150,-7,-5,-35,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
151,-6,-5,-36,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
159,-8,-5,-34,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
160,-8,-6,-34,54,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
161,-7,-6,-35,54,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
164,-8,-4,-34,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
165,-9,-4,-33,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
166,-9,-5,-33,53,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
174,-9,-3,-33,51,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
175,-10,-3,-32,51,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
176,-10,-4,-32,52,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
179,-8,-3,-34,51,0,0,1,,20:36,20,36,252284,pre_onset_lock,0,0
193,-9,-2,-33,50,0,1,0,frontier_black_collision,20:36,20,36,252284,pre_onset_lock,0,0
0,0,0,-54,15,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
1,-1,0,-54,16,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
2,-1,-1,-55,16,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
3,-2,-1,-55,17,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
4,-2,0,-54,17,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
5,-3,0,-54,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
6,-3,-1,-55,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
11,0,-1,-55,15,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
12,0,-2,-56,15,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
13,-1,-2,-56,16,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
14,-1,-3,-57,16,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
15,0,-3,-57,15,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
27,-2,-3,-57,17,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
28,-2,-4,-58,17,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
29,-1,-4,-58,16,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
32,-2,-2,-56,17,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
33,-3,-2,-56,18,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
38,-3,-3,-57,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
43,-4,-1,-55,19,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
44,-4,-2,-56,19,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
45,-5,-2,-56,20,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
46,-5,-3,-57,20,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
47,-4,-3,-57,19,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
50,-5,-1,-55,20,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
55,-6,-3,-57,21,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
56,-6,-4,-58,21,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
57,-5,-4,-58,20,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
60,-6,-2,-56,21,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
61,-7,-2,-56,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
62,-7,-3,-57,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
70,-7,-1,-55,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
71,-8,-1,-55,23,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
72,-8,-2,-56,23,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
75,-6,-1,-55,21,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
76,-6,0,-54,21,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
77,-5,0,-54,20,1,0,0,missing_black,20:37,20,37,254599,pre_onset_lock,0,1
80,-4,0,-54,19,1,0,0,missing_black,20:37,20,37,254599,pre_onset_lock,0,0
89,-7,0,-54,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
98,-3,1,-53,18,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
99,-2,1,-53,17,1,1,1,,20:37,20,37,254599,pre_onset_lock,0,0
117,-3,-4,-58,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
118,-3,-5,-59,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
119,-2,-5,-59,17,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
131,-4,-5,-59,19,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
132,-4,-6,-60,19,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
133,-3,-6,-60,18,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
136,-4,-4,-58,19,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
142,-5,-5,-59,20,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
149,-7,-4,-58,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
150,-7,-5,-59,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
151,-6,-5,-59,21,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
159,-8,-5,-59,23,0,1,0,frontier_black_collision,20:37,20,37,254599,pre_onset_lock,0,0
160,-8,-6,-60,23,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
161,-7,-6,-60,22,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
164,-8,-4,-58,23,0,1,0,frontier_black_collision,20:37,20,37,254599,pre_onset_lock,0,0
165,-9,-4,-58,24,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
166,-9,-5,-59,24,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
174,-9,-3,-57,24,0,1,0,frontier_black_collision,20:37,20,37,254599,pre_onset_lock,0,0
175,-10,-3,-57,25,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
176,-10,-4,-58,25,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
179,-8,-3,-57,23,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
193,-9,-2,-56,24,0,0,1,,20:37,20,37,254599,pre_onset_lock,0,0
0,0,0,-62,31,1,1,1,,20:38,20,38,255171,entry,0,0
1,-1,0,-62,32,0,0,1,,20:38,20,38,255171,entry,0,0
2,-1,-1,-63,32,1,1,1,,20:38,20,38,255171,entry,0,0
3,-2,-1,-63,33,1,1,1,,20:38,20,38,255171,entry,0,0
4,-2,0,-62,33,0,0,1,,20:38,20,38,255171,entry,0,0
5,-3,0,-62,34,0,0,1,,20:38,20,38,255171,entry,0,0
6,-3,-1,-63,34,0,0,1,,20:38,20,38,255171,entry,0,0
11,0,-1,-63,31,1,1,1,,20:38,20,38,255171,entry,0,0
12,0,-2,-64,31,1,1,1,,20:38,20,38,255171,entry,0,0
13,-1,-2,-64,32,0,0,1,,20:38,20,38,255171,entry,0,0
14,-1,-3,-65,32,0,0,1,,20:38,20,38,255171,entry,0,0
15,0,-3,-65,31,0,0,1,,20:38,20,38,255171,entry,0,0
27,-2,-3,-65,33,0,0,1,,20:38,20,38,255171,entry,0,0
28,-2,-4,-66,33,0,0,1,,20:38,20,38,255171,entry,0,0
29,-1,-4,-66,32,0,0,1,,20:38,20,38,255171,entry,0,0
32,-2,-2,-64,33,0,0,1,,20:38,20,38,255171,entry,0,0
33,-3,-2,-64,34,1,1,1,,20:38,20,38,255171,entry,0,0
38,-3,-3,-65,34,0,0,1,,20:38,20,38,255171,entry,0,0
43,-4,-1,-63,35,0,0,1,,20:38,20,38,255171,entry,0,0
44,-4,-2,-64,35,1,1,1,,20:38,20,38,255171,entry,0,0
45,-5,-2,-64,36,0,0,1,,20:38,20,38,255171,entry,0,0
46,-5,-3,-65,36,0,0,1,,20:38,20,38,255171,entry,0,0
47,-4,-3,-65,35,0,0,1,,20:38,20,38,255171,entry,0,0
50,-5,-1,-63,36,1,1,1,,20:38,20,38,255171,entry,0,0
55,-6,-3,-65,37,0,0,1,,20:38,20,38,255171,entry,0,0
56,-6,-4,-66,37,0,0,1,,20:38,20,38,255171,entry,0,0
57,-5,-4,-66,36,0,0,1,,20:38,20,38,255171,entry,0,0
60,-6,-2,-64,37,0,0,1,,20:38,20,38,255171,entry,0,0
61,-7,-2,-64,38,0,0,1,,20:38,20,38,255171,entry,0,0
62,-7,-3,-65,38,0,0,1,,20:38,20,38,255171,entry,0,0
70,-7,-1,-63,38,0,0,1,,20:38,20,38,255171,entry,0,0
71,-8,-1,-63,39,0,0,1,,20:38,20,38,255171,entry,0,0
72,-8,-2,-64,39,0,0,1,,20:38,20,38,255171,entry,0,0
75,-6,-1,-63,37,0,0,1,,20:38,20,38,255171,entry,0,0
76,-6,0,-62,37,1,1,1,,20:38,20,38,255171,entry,0,0
77,-5,0,-62,36,1,1,1,,20:38,20,38,255171,entry,0,0
80,-4,0,-62,35,1,1,1,,20:38,20,38,255171,entry,0,0
89,-7,0,-62,38,0,0,1,,20:38,20,38,255171,entry,0,0
98,-3,1,-61,34,1,1,1,,20:38,20,38,255171,entry,0,0
99,-2,1,-61,33,1,1,1,,20:38,20,38,255171,entry,0,0
117,-3,-4,-66,34,0,0,1,,20:38,20,38,255171,entry,0,0
118,-3,-5,-67,34,0,0,1,,20:38,20,38,255171,entry,0,0
119,-2,-5,-67,33,0,0,1,,20:38,20,38,255171,entry,0,0
131,-4,-5,-67,35,0,0,1,,20:38,20,38,255171,entry,0,0
132,-4,-6,-68,35,0,0,1,,20:38,20,38,255171,entry,0,0
133,-3,-6,-68,34,0,0,1,,20:38,20,38,255171,entry,0,0
136,-4,-4,-66,35,0,0,1,,20:38,20,38,255171,entry,0,0
142,-5,-5,-67,36,0,0,1,,20:38,20,38,255171,entry,0,0
149,-7,-4,-66,38,0,0,1,,20:38,20,38,255171,entry,0,0
150,-7,-5,-67,38,0,0,1,,20:38,20,38,255171,entry,0,0
151,-6,-5,-67,37,0,0,1,,20:38,20,38,255171,entry,0,0
159,-8,-5,-67,39,0,0,1,,20:38,20,38,255171,entry,0,0
160,-8,-6,-68,39,0,0,1,,20:38,20,38,255171,entry,0,0
161,-7,-6,-68,38,0,0,1,,20:38,20,38,255171,entry,0,0
164,-8,-4,-66,39,0,0,1,,20:38,20,38,255171,entry,0,0
165,-9,-4,-66,40,0,0,1,,20:38,20,38,255171,entry,0,0
166,-9,-5,-67,40,0,0,1,,20:38,20,38,255171,entry,0,0
174,-9,-3,-65,40,0,0,1,,20:38,20,38,255171,entry,0,0
175,-10,-3,-65,41,0,0,1,,20:38,20,38,255171,entry,0,0
176,-10,-4,-66,41,0,0,1,,20:38,20,38,255171,entry,0,0
179,-8,-3,-65,39,0,0,1,,20:38,20,38,255171,entry,0,0
193,-9,-2,-64,40,0,0,1,,20:38,20,38,255171,entry,0,0
221,-5,-6,-68,36,0,0,1,,20:38,20,38,255171,entry,0,0
222,-5,-7,-69,36,0,0,1,,20:38,20,38,255171,entry,0,0
223,-4,-7,-69,35,0,0,1,,20:38,20,38,255171,entry,0,0
235,-6,-7,-69,37,0,0,1,,20:38,20,38,255171,entry,0,0
236,-6,-8,-70,37,0,0,1,,20:38,20,38,255171,entry,0,0
237,-5,-8,-70,36,0,0,1,,20:38,20,38,255171,entry,0,0
240,-6,-6,-68,37,0,0,1,,20:38,20,38,255171,entry,0,0
246,-7,-7,-69,38,0,0,1,,20:38,20,38,255171,entry,0,0
253,-9,-6,-68,40,0,0,1,,20:38,20,38,255171,entry,0,0
254,-9,-7,-69,40,0,0,1,,20:38,20,38,255171,entry,0,0
255,-8,-7,-69,39,0,0,1,,20:38,20,38,255171,entry,0,0
263,-10,-7,-69,41,0,0,1,,20:38,20,38,255171,entry,0,0
264,-10,-8,-70,41,0,0,1,,20:38,20,38,255171,entry,0,0
265,-9,-8,-70,40,0,0,1,,20:38,20,38,255171,entry,0,0
268,-10,-6,-68,41,0,0,1,,20:38,20,38,255171,entry,0,0
269,-11,-6,-68,42,0,0,1,,20:38,20,38,255171,entry,0,0
270,-11,-7,-69,42,0,0,1,,20:38,20,38,255171,entry,0,0
278,-11,-5,-67,42,0,0,1,,20:38,20,38,255171,entry,0,0
279,-12,-5,-67,43,0,0,1,,20:38,20,38,255171,entry,0,0
280,-12,-6,-68,43,0,0,1,,20:38,20,38,255171,entry,0,0
283,-10,-5,-67,41,0,0,1,,20:38,20,38,255171,entry,0,0
297,-11,-4,-66,42,0,0,1,,20:38,20,38,255171,entry,0,0
325,-7,-8,-70,38,0,0,1,,20:38,20,38,255171,entry,0,0
326,-7,-9,-71,38,0,0,1,,20:38,20,38,255171,entry,0,0
327,-6,-9,-71,37,0,0,1,,20:38,20,38,255171,entry,0,0
339,-8,-9,-71,39,0,0,1,,20:38,20,38,255171,entry,0,0
340,-8,-10,-72,39,0,0,1,,20:38,20,38,255171,entry,0,0
341,-7,-10,-72,38,0,0,1,,20:38,20,38,255171,entry,0,0
344,-8,-8,-70,39,0,0,1,,20:38,20,38,255171,entry,0,0
350,-9,-9,-71,40,0,0,1,,20:38,20,38,255171,entry,0,0
357,-11,-8,-70,42,0,0,1,,20:38,20,38,255171,entry,0,0
358,-11,-9,-71,42,0,0,1,,20:38,20,38,255171,entry,0,0
359,-10,-9,-71,41,0,0,1,,20:38,20,38,255171,entry,0,0
367,-12,-9,-71,43,0,0,1,,20:38,20,38,255171,entry,0,0
368,-12,-10,-72,43,0,0,1,,20:38,20,38,255171,entry,0,0
369,-11,-10,-72,42,0,0,1,,20:38,20,38,255171,entry,0,0
372,-12,-8,-70,43,0,0,1,,20:38,20,38,255171,entry,0,0
373,-13,-8,-70,44,0,0,1,,20:38,20,38,255171,entry,0,0
374,-13,-9,-71,44,0,0,1,,20:38,20,38,255171,entry,0,0
382,-13,-7,-69,44,0,0,1,,20:38,20,38,255171,entry,0,0
383,-14,-7,-69,45,0,0,1,,20:38,20,38,255171,entry,0,0
384,-14,-8,-70,45,0,0,1,,20:38,20,38,255171,entry,0,0
387,-12,-7,-69,43,0,0,1,,20:38,20,38,255171,entry,0,0
401,-13,-6,-68,44,0,0,1,,20:38,20,38,255171,entry,0,0
429,-9,-10,-72,40,0,0,1,,20:38,20,38,255171,entry,0,0
430,-9,-11,-73,40,0,0,1,,20:38,20,38,255171,entry,0,0
431,-8,-11,-73,39,0,0,1,,20:38,20,38,255171,entry,0,0
443,-10,-11,-73,41,0,0,1,,20:38,20,38,255171,entry,0,0
444,-10,-12,-74,41,0,0,1,,20:38,20,38,255171,entry,0,0
445,-9,-12,-74,40,0,0,1,,20:38,20,38,255171,entry,0,0
448,-10,-10,-72,41,0,0,1,,20:38,20,38,255171,entry,0,0
454,-11,-11,-73,42,0,0,1,,20:38,20,38,255171,entry,0,0
461,-13,-10,-72,44,0,0,1,,20:38,20,38,255171,entry,0,0
462,-13,-11,-73,44,0,0,1,,20:38,20,38,255171,entry,0,0
463,-12,-11,-73,43,0,0,1,,20:38,20,38,255171,entry,0,0
471,-14,-11,-73,45,0,0,1,,20:38,20,38,255171,entry,0,0
472,-14,-12,-74,45,0,0,1,,20:38,20,38,255171,entry,0,0
473,-13,-12,-74,44,0,0,1,,20:38,20,38,255171,entry,0,0
476,-14,-10,-72,45,0,0,1,,20:38,20,38,255171,entry,0,0
477,-15,-10,-72,46,0,0,1,,20:38,20,38,255171,entry,0,0
478,-15,-11,-73,46,0,0,1,,20:38,20,38,255171,entry,0,0
486,-15,-9,-71,46,0,0,1,,20:38,20,38,255171,entry,0,0
487,-16,-9,-71,47,0,0,1,,20:38,20,38,255171,entry,0,0
488,-16,-10,-72,47,0,0,1,,20:38,20,38,255171,entry,0,0
491,-14,-9,-71,45,0,0,1,,20:38,20,38,255171,entry,0,0
505,-15,-8,-70,46,0,0,1,,20:38,20,38,255171,entry,0,0
533,-11,-12,-74,42,0,0,1,,20:38,20,38,255171,entry,0,0
534,-11,-13,-75,42,0,0,1,,20:38,20,38,255171,entry,0,0
535,-10,-13,-75,41,0,0,1,,20:38,20,38,255171,entry,0,0
547,-12,-13,-75,43,0,0,1,,20:38,20,38,255171,entry,0,0
548,-12,-14,-76,43,0,0,1,,20:38,20,38,255171,entry,0,0
549,-11,-14,-76,42,0,0,1,,20:38,20,38,255171,entry,0,0
552,-12,-12,-74,43,0,0,1,,20:38,20,38,255171,entry,0,0
558,-13,-13,-75,44,0,0,1,,20:38,20,38,255171,entry,0,0
565,-15,-12,-74,46,0,0,1,,20:38,20,38,255171,entry,0,0
566,-15,-13,-75,46,0,0,1,,20:38,20,38,255171,entry,0,0
567,-14,-13,-75,45,0,0,1,,20:38,20,38,255171,entry,0,0
575,-16,-13,-75,47,0,0,1,,20:38,20,38,255171,entry,0,0
576,-16,-14,-76,47,0,0,1,,20:38,20,38,255171,entry,0,0
577,-15,-14,-76,46,0,0,1,,20:38,20,38,255171,entry,0,0
580,-16,-12,-74,47,0,0,1,,20:38,20,38,255171,entry,0,0
581,-17,-12,-74,48,0,0,1,,20:38,20,38,255171,entry,0,0
582,-17,-13,-75,48,0,0,1,,20:38,20,38,255171,entry,0,0
590,-17,-11,-73,48,0,0,1,,20:38,20,38,255171,entry,0,0
591,-18,-11,-73,49,0,0,1,,20:38,20,38,255171,entry,0,0
592,-18,-12,-74,49,0,0,1,,20:38,20,38,255171,entry,0,0
595,-16,-11,-73,47,0,0,1,,20:38,20,38,255171,entry,0,0
609,-17,-10,-72,48,0,0,1,,20:38,20,38,255171,entry,0,0
637,-13,-14,-76,44,0,0,1,,20:38,20,38,255171,entry,0,0
638,-13,-15,-77,44,0,0,1,,20:38,20,38,255171,entry,0,0
639,-12,-15,-77,43,0,0,1,,20:38,20,38,255171,entry,0,0
651,-14,-15,-77,45,0,0,1,,20:38,20,38,255171,entry,0,0
652,-14,-16,-78,45,0,0,1,,20:38,20,38,255171,entry,0,0
653,-13,-16,-78,44,0,0,1,,20:38,20,38,255171,entry,0,0
656,-14,-14,-76,45,0,0,1,,20:38,20,38,255171,entry,0,0
662,-15,-15,-77,46,0,0,1,,20:38,20,38,255171,entry,0,0
669,-17,-14,-76,48,0,0,1,,20:38,20,38,255171,entry,0,0
670,-17,-15,-77,48,0,0,1,,20:38,20,38,255171,entry,0,0
671,-16,-15,-77,47,0,0,1,,20:38,20,38,255171,entry,0,0
679,-18,-15,-77,49,0,0,1,,20:38,20,38,255171,entry,0,0
680,-18,-16,-78,49,0,0,1,,20:38,20,38,255171,entry,0,0
681,-17,-16,-78,48,0,0,1,,20:38,20,38,255171,entry,0,0
684,-18,-14,-76,49,0,0,1,,20:38,20,38,255171,entry,0,0
685,-19,-14,-76,50,0,0,1,,20:38,20,38,255171,entry,0,0
686,-19,-15,-77,50,0,0,1,,20:38,20,38,255171,entry,0,0
694,-19,-13,-75,50,0,0,1,,20:38,20,38,255171,entry,0,0
695,-20,-13,-75,51,0,0,1,,20:38,20,38,255171,entry,0,0
696,-20,-14,-76,51,0,0,1,,20:38,20,38,255171,entry,0,0
699,-18,-13,-75,49,0,0,1,,20:38,20,38,255171,entry,0,0
713,-19,-12,-74,50,0,0,1,,20:38,20,38,255171,entry,0,0
741,-15,-16,-78,46,0,0,1,,20:38,20,38,255171,entry,0,0
742,-15,-17,-79,46,0,0,1,,20:38,20,38,255171,entry,0,0
743,-14,-17,-79,45,0,0,1,,20:38,20,38,255171,entry,0,0
755,-16,-17,-79,47,0,0,1,,20:38,20,38,255171,entry,0,0
756,-16,-18,-80,47,0,0,1,,20:38,20,38,255171,entry,0,0
757,-15,-18,-80,46,0,0,1,,20:38,20,38,255171,entry,0,0
760,-16,-16,-78,47,0,0,1,,20:38,20,38,255171,entry,0,0
766,-17,-17,-79,48,0,0,1,,20:38,20,38,255171,entry,0,0
773,-19,-16,-78,50,0,0,1,,20:38,20,38,255171,entry,0,0
774,-19,-17,-79,50,0,0,1,,20:38,20,38,255171,entry,0,0
775,-18,-17,-79,49,0,0,1,,20:38,20,38,255171,entry,0,0
783,-20,-17,-79,51,0,0,1,,20:38,20,38,255171,entry,0,0
784,-20,-18,-80,51,0,0,1,,20:38,20,38,255171,entry,0,0
785,-19,-18,-80,50,0,0,1,,20:38,20,38,255171,entry,0,0
788,-20,-16,-78,51,0,0,1,,20:38,20,38,255171,entry,0,0
789,-21,-16,-78,52,0,0,1,,20:38,20,38,255171,entry,0,0
790,-21,-17,-79,52,0,0,1,,20:38,20,38,255171,entry,0,0
798,-21,-15,-77,52,0,0,1,,20:38,20,38,255171,entry,0,0
799,-22,-15,-77,53,0,0,1,,20:38,20,38,255171,entry,0,0
800,-22,-16,-78,53,0,0,1,,20:38,20,38,255171,entry,0,0
803,-20,-15,-77,51,0,0,1,,20:38,20,38,255171,entry,0,0
817,-21,-14,-76,52,0,0,1,,20:38,20,38,255171,entry,0,0
845,-17,-18,-80,48,0,0,1,,20:38,20,38,255171,entry,0,0
846,-17,-19,-81,48,0,0,1,,20:38,20,38,255171,entry,0,0
847,-16,-19,-81,47,0,0,1,,20:38,20,38,255171,entry,0,0
859,-18,-19,-81,49,0,0,1,,20:38,20,38,255171,entry,0,0
860,-18,-20,-82,49,0,0,1,,20:38,20,38,255171,entry,0,0
861,-17,-20,-82,48,0,0,1,,20:38,20,38,255171,entry,0,0
864,-18,-18,-80,49,0,0,1,,20:38,20,38,255171,entry,0,0
870,-19,-19,-81,50,0,0,1,,20:38,20,38,255171,entry,0,0
877,-21,-18,-80,52,0,0,1,,20:38,20,38,255171,entry,0,0
878,-21,-19,-81,52,0,0,1,,20:38,20,38,255171,entry,0,0
879,-20,-19,-81,51,0,0,1,,20:38,20,38,255171,entry,0,0
887,-22,-19,-81,53,0,0,1,,20:38,20,38,255171,entry,0,0
888,-22,-20,-82,53,0,0,1,,20:38,20,38,255171,entry,0,0
889,-21,-20,-82,52,0,0,1,,20:38,20,38,255171,entry,0,0
892,-22,-18,-80,53,0,0,1,,20:38,20,38,255171,entry,0,0
893,-23,-18,-80,54,0,0,1,,20:38,20,38,255171,entry,0,0
894,-23,-19,-81,54,0,0,1,,20:38,20,38,255171,entry,0,0
902,-23,-17,-79,54,0,0,1,,20:38,20,38,255171,entry,0,0
903,-24,-17,-79,55,0,0,1,,20:38,20,38,255171,entry,0,0
